# time[sec] ratio
1.623950000000000102e+02 7.827196869491727382e-02
1.633950000000000102e+02 7.788183250690298987e-02
1.643950000000000102e+02 7.729203912994503378e-02
1.653950000000000102e+02 7.885984102886763047e-02
1.663950000000000102e+02 7.754954321044617294e-02
1.673950000000000102e+02 7.748385572984775593e-02
1.683950000000000102e+02 7.878261369847250339e-02
1.693950000000000102e+02 7.754491362212193040e-02
1.703950000000000102e+02 7.826696425750225006e-02
1.713950000000000102e+02 7.838847492446783527e-02
1.723950000000000102e+02 7.755728384589813396e-02
1.733950000000000102e+02 7.889734330298717180e-02
1.743950000000000102e+02 7.814154272750190033e-02
1.753950000000000102e+02 7.775185165038091262e-02
1.763950000000000102e+02 7.880956467021336953e-02
1.773950000000000102e+02 7.779264634819331448e-02
1.783950000000000102e+02 7.822420904301993771e-02
1.793950000000000102e+02 7.830305107987658997e-02
1.803950000000000102e+02 7.766804060148659039e-02
1.813950000000000102e+02 7.912156862745096941e-02
1.823950000000000102e+02 7.794204022513299968e-02
1.833950000000000102e+02 7.760076578578510575e-02
1.843959999999999866e+02 7.926886886431039336e-02
1.853950000000000102e+02 7.791527830340348737e-02
1.863950000000000102e+02 7.824948021400107701e-02
1.873950000000000102e+02 7.890441631952535562e-02
1.883950000000000102e+02 7.798009011722058237e-02
1.893950000000000102e+02 7.904407690799623853e-02
1.903950000000000102e+02 7.861379557191798539e-02
1.913950000000000102e+02 7.800315336429879121e-02
1.923950000000000102e+02 7.924195005026782312e-02
1.933950000000000102e+02 7.826467015564159135e-02
1.943950000000000102e+02 7.830965864780632668e-02
1.953950000000000102e+02 7.891065846268957573e-02
1.963950000000000102e+02 7.798308463071701446e-02
1.973950000000000102e+02 7.908693592896058611e-02
1.983950000000000102e+02 7.844052823470042124e-02
1.993950000000000102e+02 7.785633123553097057e-02
2.003950000000000102e+02 7.951645475685366338e-02
2.013950000000000102e+02 7.821842172324942888e-02
2.023950000000000102e+02 7.825243433387901737e-02
2.033950000000000102e+02 7.938676372700363693e-02
2.043950000000000102e+02 7.829540113371878662e-02
2.053950000000000102e+02 7.902537754943173010e-02
2.063969999999999914e+02 7.902386841524362826e-02
2.073950000000000102e+02 7.821796747438330977e-02
2.083950000000000102e+02 7.942903839682849410e-02
2.093950000000000102e+02 7.869677371961676660e-02
2.103950000000000102e+02 7.842099911307952309e-02
2.113950000000000102e+02 7.934860223247676425e-02
2.123950000000000102e+02 7.835038471294496210e-02
2.133950000000000102e+02 7.905706511022597693e-02
2.143950000000000102e+02 7.884590466854828061e-02
2.153950000000000102e+02 7.812949761863856313e-02
2.163950000000000102e+02 7.981212595499355411e-02
2.173950000000000102e+02 7.859503086376355696e-02
2.183950000000000102e+02 7.835301658340759756e-02
2.193950000000000102e+02 7.987653869831534692e-02
2.203950000000000102e+02 7.858230978948256562e-02
2.213950000000000102e+02 7.911362525080509189e-02
2.223950000000000102e+02 7.954582483580814600e-02
2.233950000000000102e+02 7.860784941345597132e-02
2.243950000000000102e+02 7.974488420674319400e-02
2.253950000000000102e+02 7.917565018191617676e-02
2.263950000000000102e+02 7.861879305748480096e-02
2.273950000000000102e+02 7.992552642212542857e-02
2.283950000000000102e+02 7.893939351424458795e-02
2.293950000000000102e+02 7.904108781844251808e-02
2.303950000000000102e+02 7.944745957619869792e-02
2.313950000000000102e+02 7.852096790012749739e-02
2.323950000000000102e+02 7.984153844429750513e-02
2.333950000000000102e+02 7.909272979370035594e-02
2.343950000000000102e+02 7.850335106189312850e-02
2.353950000000000102e+02 8.021866893758157480e-02
2.363950000000000102e+02 7.884977886826487203e-02
2.373950000000000102e+02 7.901701799845928242e-02
2.383950000000000102e+02 8.006191603513243549e-02
2.393950000000000102e+02 7.894957971424489129e-02
2.403950000000000102e+02 7.984827184487770790e-02
2.413950000000000102e+02 7.969009097835343114e-02
2.423950000000000102e+02 7.893750157626164277e-02
2.433950000000000102e+02 8.019310267513067580e-02
2.443950000000000102e+02 7.935809513666823578e-02
2.453950000000000102e+02 7.919521628527274870e-02
2.463950000000000102e+02 7.996141186514935106e-02
2.473950000000000102e+02 7.896488857551386964e-02
2.483950000000000102e+02 7.984919542812210502e-02
2.493950000000000102e+02 7.953975752778268127e-02
2.503950000000000102e+02 7.885219089192685438e-02
2.513950000000000102e+02 8.053979343523264001e-02
2.523950000000000102e+02 7.918992847693998027e-02
2.533950000000000102e+02 7.912983239471381436e-02
2.543950000000000102e+02 8.056711846150393930e-02
2.553950000000000102e+02 7.918778593407702071e-02
2.563949999999999818e+02 7.986716969268253807e-02
2.573949999999999818e+02 8.012430209959894856e-02
2.583949999999999818e+02 7.923624668192863485e-02
2.593949999999999818e+02 8.037350355550436365e-02
2.603949999999999818e+02 7.977571354291095040e-02
2.613949999999999818e+02 7.937294981743361899e-02
2.623949999999999818e+02 8.039610136014092856e-02
2.633949999999999818e+02 7.942501615123170877e-02
2.643949999999999818e+02 7.984405074672998315e-02
2.653949999999999818e+02 8.000646557782588320e-02
2.663949999999999818e+02 7.919396103348420868e-02
2.673949999999999818e+02 8.069678870072377608e-02
2.683949999999999818e+02 7.976528870782267910e-02
2.693949999999999818e+02 7.925653672885159262e-02
2.703949999999999818e+02 8.091433968416378297e-02
2.713949999999999818e+02 7.945841697170070994e-02
2.723949999999999818e+02 7.978928954125756590e-02
2.733949999999999818e+02 8.061216458564064713e-02
2.743949999999999818e+02 7.947354673452364238e-02
2.753949999999999818e+02 8.054637412136715635e-02
2.763949999999999818e+02 8.026408885694392981e-02
2.773949999999999818e+02 7.956587015392385664e-02
2.783949999999999818e+02 8.061400579716651582e-02
2.793949999999999818e+02 7.979391799934336393e-02
2.803949999999999818e+02 7.993984253559223430e-02
2.813949999999999818e+02 8.047989805885193138e-02
2.823949999999999818e+02 7.949492623811582614e-02
2.833949999999999818e+02 8.071598428888682175e-02
2.843949999999999818e+02 8.009875254039365566e-02
2.853949999999999818e+02 7.949193086486303073e-02
2.863949999999999818e+02 8.121808171642105889e-02
2.873949999999999818e+02 7.975915178320852617e-02
2.883949999999999818e+02 7.981147007318933895e-02
2.893949999999999818e+02 8.105657772527406768e-02
2.903949999999999818e+02 7.983556173725772642e-02
2.913949999999999818e+02 8.065214954318704332e-02
2.923949999999999818e+02 8.065099102834952238e-02
2.933949999999999818e+02 7.979958426481546796e-02
2.943949999999999818e+02 8.091555137086108018e-02
2.953949999999999818e+02 8.029799886225749694e-02
2.963949999999999818e+02 8.005299630818529799e-02
2.973949999999999818e+02 8.090970469336127013e-02
2.983949999999999818e+02 7.994155995147739224e-02
2.993949999999999818e+02 8.061206488593437858e-02
3.003949999999999818e+02 8.056329197188578928e-02
3.013949999999999818e+02 7.960129355601910928e-02
3.023949999999999818e+02 8.128460252428652832e-02
3.033949999999999818e+02 8.027937528349114726e-02
3.043949999999999818e+02 7.997374101021524628e-02
3.053949999999999818e+02 8.126889147616594977e-02
3.063949999999999818e+02 8.000711062338330959e-02
3.073949999999999818e+02 8.061487703299566321e-02
3.083949999999999818e+02 8.110974472173744509e-02
3.093949999999999818e+02 8.009659507947802792e-02
3.103949999999999818e+02 8.129079773842962098e-02
3.113949999999999818e+02 8.075189906012616992e-02
3.123949999999999818e+02 8.014382248835288935e-02
3.133949999999999818e+02 8.122214544101477585e-02
3.143949999999999818e+02 8.032039557218689785e-02
3.153949999999999818e+02 8.062296117603978685e-02
3.163949999999999818e+02 8.086733338738671950e-02
3.173949999999999818e+02 7.993604400887781292e-02
3.183960000000000150e+02 8.137676362224474658e-02
3.193949999999999818e+02 8.054519601187831723e-02
3.203960000000000150e+02 7.984612162256510270e-02
3.213949999999999818e+02 8.151267774661251353e-02
3.223949999999999818e+02 8.030732840737610234e-02
3.233949999999999818e+02 8.041124756802560392e-02
3.243949999999999818e+02 8.137162568823699815e-02
3.253949999999999818e+02 8.032951213603722884e-02
3.263949999999999818e+02 8.122088071739892723e-02
3.273949999999999818e+02 8.107370032709304564e-02
3.283949999999999818e+02 8.026742166098749243e-02
3.293949999999999818e+02 8.147317328405313808e-02
3.303949999999999818e+02 8.073567003885855076e-02
3.313949999999999818e+02 8.055571778591710808e-02
3.323949999999999818e+02 8.130872053890783602e-02
3.333949999999999818e+02 8.029997219905475603e-02
3.343949999999999818e+02 8.128580681208529002e-02
3.353949999999999818e+02 8.083909433206712403e-02
3.363949999999999818e+02 8.012700213245700642e-02
3.373949999999999818e+02 8.179645511085421872e-02
3.383949999999999818e+02 8.067106331394507945e-02
3.393949999999999818e+02 8.049445504777061333e-02
3.403949999999999818e+02 8.172243478260871052e-02
3.413949999999999818e+02 8.042203724840622792e-02
3.423949999999999818e+02 8.102220476958339745e-02
3.433949999999999818e+02 8.140741731151705796e-02
3.443949999999999818e+02 8.064094634728002919e-02
3.453949999999999818e+02 8.181073399097141263e-02
3.463949999999999818e+02 8.116556948201554544e-02
3.473949999999999818e+02 8.053193207576592183e-02
3.483949999999999818e+02 8.159690121077781133e-02
3.493949999999999818e+02 8.074027690809155999e-02
3.503949999999999818e+02 8.119628164688996730e-02
3.513949999999999818e+02 8.124318459997774411e-02
3.523949999999999818e+02 8.042228089553152270e-02
3.533949999999999818e+02 8.200363933824142415e-02
3.543949999999999818e+02 8.094371492095824017e-02
3.553949999999999818e+02 8.042496095848655768e-02
3.563949999999999818e+02 8.201368306108350326e-02
3.573949999999999818e+02 8.072395264319637276e-02
3.583949999999999818e+02 8.106238980516437820e-02
3.593949999999999818e+02 8.173581093713810919e-02
3.603949999999999818e+02 8.084750729046030759e-02
3.613949999999999818e+02 8.177149941640651787e-02
3.623949999999999818e+02 8.150606111390425179e-02
3.633949999999999818e+02 8.084882830619967431e-02
3.643949999999999818e+02 8.192562512759846149e-02
3.653949999999999818e+02 8.110974050857744366e-02
3.663949999999999818e+02 8.107520025059292146e-02
3.673949999999999818e+02 8.162121631792022824e-02
3.683949999999999818e+02 8.073230669331228626e-02
3.693949999999999818e+02 8.181334974542606164e-02
3.703949999999999818e+02 8.130114737999513674e-02
3.713949999999999818e+02 8.054695677972269208e-02
3.723949999999999818e+02 8.222311778303920127e-02
3.733949999999999818e+02 8.112619468630391517e-02
3.743949999999999818e+02 8.094392442340123117e-02
3.753949999999999818e+02 8.209946976307135047e-02
3.763949999999999818e+02 8.107111687962942348e-02
3.773949999999999818e+02 8.171308533818917585e-02
3.783949999999999818e+02 8.186035716083422953e-02
3.793949999999999818e+02 8.110787432833652111e-02
3.803949999999999818e+02 8.217231794820169244e-02
3.813949999999999818e+02 8.150260400642189706e-02
3.823949999999999818e+02 8.107262313603973147e-02
3.833949999999999818e+02 8.198869468661458548e-02
3.843949999999999818e+02 8.107535062740905962e-02
3.853949999999999818e+02 8.172397300313545554e-02
3.863949999999999818e+02 8.169529835986695521e-02
3.873949999999999818e+02 8.084786118175688041e-02
3.883949999999999818e+02 8.231574942369240810e-02
3.893949999999999818e+02 8.134065368544116104e-02
3.903949999999999818e+02 8.095364593965052868e-02
3.913949999999999818e+02 8.243389083670239759e-02
3.923949999999999818e+02 8.130254098406501650e-02
3.933949999999999818e+02 8.167372910985246093e-02
3.943949999999999818e+02 8.210544863637253554e-02
3.953949999999999818e+02 8.121098906015795926e-02
3.965819999999999936e+02 8.238202297462053625e-02
3.973990000000000009e+02 8.179420263099743127e-02
3.983980000000000246e+02 8.123057313446185868e-02
3.993980000000000246e+02 8.246262923677322165e-02
4.003990000000000009e+02 8.150491498294630544e-02
4.013980000000000246e+02 8.166086679662844239e-02
4.024039999999999964e+02 8.203298729452782045e-02
4.033969999999999914e+02 8.113824909258052220e-02
4.043990000000000009e+02 8.236530116711514304e-02
4.053949999999999818e+02 8.160217414377728129e-02
4.063949999999999818e+02 8.087164839214963652e-02
4.073949999999999818e+02 8.253929684619766560e-02
4.083949999999999818e+02 8.136510286456515029e-02
4.093949999999999818e+02 8.142492075239837757e-02
4.103949999999999818e+02 8.252603417605219871e-02
4.113949999999999818e+02 8.144134842121419915e-02
4.123960000000000150e+02 8.218669210110189638e-02
4.133969999999999914e+02 8.212312626368263591e-02
4.143949999999999818e+02 8.141108265398930288e-02
4.153949999999999818e+02 8.245078564413892142e-02
4.163949999999999818e+02 8.171208613427798084e-02
4.173949999999999818e+02 8.154127662423153733e-02
4.183949999999999818e+02 8.238018188919264684e-02
4.193949999999999818e+02 8.129330769638636045e-02
4.203949999999999818e+02 8.211202205615612815e-02
4.213949999999999818e+02 8.184901986492632009e-02
4.223949999999999818e+02 8.109705747793387320e-02
4.233949999999999818e+02 8.286940291220150356e-02
4.243949999999999818e+02 8.163602377033173096e-02
4.253949999999999818e+02 8.134864061824319259e-02
4.263949999999999818e+02 8.263014355668089894e-02
4.273949999999999818e+02 8.139238143528566838e-02
4.283949999999999818e+02 8.207982403630643964e-02
4.293949999999999818e+02 8.243613837265956201e-02
4.303949999999999818e+02 8.164169174366067705e-02
4.313949999999999818e+02 8.278033995106974519e-02
4.323949999999999818e+02 8.210951088847144586e-02
4.333949999999999818e+02 8.155455405330218344e-02
4.343949999999999818e+02 8.251838127905328224e-02
4.353949999999999818e+02 8.161375219781442925e-02
4.363949999999999818e+02 8.210523973621923488e-02
4.373949999999999818e+02 8.220770698121916686e-02
4.383949999999999818e+02 8.143280462108956619e-02
4.393949999999999818e+02 8.294059298652152468e-02
4.403949999999999818e+02 8.188473238967065859e-02
4.413949999999999818e+02 8.139304201409824913e-02
4.423949999999999818e+02 8.289035483646968461e-02
4.433949999999999818e+02 8.168462047011372518e-02
4.443949999999999818e+02 8.195206925675675713e-02
4.453949999999999818e+02 8.271203388653565469e-02
4.463949999999999818e+02 8.171796075120864311e-02
4.473949999999999818e+02 8.268371103793334398e-02
4.483949999999999818e+02 8.244681589594492210e-02
4.493949999999999818e+02 8.177185308616261028e-02
4.503949999999999818e+02 8.274682306940371601e-02
4.513949999999999818e+02 8.188946654046536100e-02
4.523949999999999818e+02 8.204294332125355860e-02
4.533949999999999818e+02 8.259524232400150545e-02
4.543949999999999818e+02 8.169028542258521819e-02
4.553949999999999818e+02 8.275845815148977214e-02
4.563949999999999818e+02 8.216520598762881711e-02
4.573949999999999818e+02 8.150004576862159011e-02
4.583949999999999818e+02 8.326374226984317728e-02
4.593949999999999818e+02 8.191315830355755390e-02
4.603949999999999818e+02 8.185731482046473828e-02
4.613949999999999818e+02 8.292321046749291658e-02
4.623949999999999818e+02 8.182503728922577158e-02
4.633949999999999818e+02 8.257483984176837433e-02
4.643949999999999818e+02 8.261360108223188281e-02
4.653949999999999818e+02 8.189594004301647967e-02
4.663949999999999818e+02 8.302033278894438428e-02
4.673949999999999818e+02 8.229418273483841972e-02
4.683949999999999818e+02 8.195703991130820487e-02
4.693949999999999818e+02 8.271625468040232076e-02
4.703949999999999818e+02 8.175813938012611859e-02
4.713949999999999818e+02 8.255667907871717948e-02
4.723949999999999818e+02 8.240996846055352598e-02
4.733949999999999818e+02 8.156622900120270858e-02
4.743949999999999818e+02 8.311156062957215929e-02
4.753949999999999818e+02 8.215685622252159870e-02
4.763949999999999818e+02 8.183017915860332780e-02
4.773949999999999818e+02 8.317820457045635441e-02
4.783949999999999818e+02 8.206646585955880424e-02
4.793949999999999818e+02 8.257961836421208457e-02
4.803949999999999818e+02 8.290390397053438998e-02
4.813949999999999818e+02 8.197094647260663725e-02
4.823949999999999818e+02 8.298906439854192296e-02
4.833949999999999818e+02 8.260389502302611930e-02
4.843949999999999818e+02 8.207162360149174163e-02
4.853949999999999818e+02 8.294487821932175486e-02
4.863949999999999818e+02 8.212729123953736721e-02
4.873949999999999818e+02 8.247283400236914142e-02
4.883949999999999818e+02 8.268007945579439188e-02
4.893949999999999818e+02 8.174970870554292002e-02
4.903949999999999818e+02 8.310893444964266574e-02
4.913949999999999818e+02 8.242108881631839135e-02
4.923949999999999818e+02 8.186594689863298246e-02
4.933949999999999818e+02 8.339616370057474637e-02
4.943949999999999818e+02 8.221475487493731804e-02
4.953949999999999818e+02 8.234456191888260557e-02
4.963949999999999818e+02 8.310075800618044184e-02
4.973949999999999818e+02 8.214378744464703730e-02
4.983949999999999818e+02 8.297693107031520188e-02
4.993949999999999818e+02 8.284057119579224526e-02
5.003949999999999818e+02 8.224760574620910980e-02
5.013949999999999818e+02 8.335019864097964470e-02
5.023949999999999818e+02 8.247936130268518351e-02
5.033949999999999818e+02 8.239917493533388537e-02
5.043949999999999818e+02 8.289159632417147927e-02
5.053949999999999818e+02 8.206830225493891295e-02
5.063949999999999818e+02 8.316279043999512399e-02
5.073949999999999818e+02 8.257350315438638511e-02
5.083949999999999818e+02 8.198591178953486269e-02
5.093949999999999818e+02 8.355515308609154368e-02
5.103949999999999818e+02 8.241065889755405660e-02
5.113949999999999818e+02 8.235981243737301727e-02
5.123949999999999818e+02 8.340643740124033256e-02
5.133949999999999818e+02 8.234415083061442930e-02
5.143949999999999818e+02 8.298005970743908832e-02
5.153949999999999818e+02 8.313377282732531404e-02
5.163949999999999818e+02 8.244060284177889830e-02
5.173949999999999818e+02 8.352357347524667908e-02
5.183949999999999818e+02 8.280838952138830367e-02
5.193949999999999818e+02 8.245392570658298392e-02
5.203949999999999818e+02 8.319075023196216556e-02
5.213949999999999818e+02 8.228622111208126755e-02
5.223949999999999818e+02 8.299178912051559387e-02
5.233949999999999818e+02 8.286336992492003561e-02
5.243949999999999818e+02 8.208138773909755270e-02
5.253949999999999818e+02 8.355780936422535499e-02
5.263949999999999818e+02 8.252446740117157231e-02
5.273949999999999818e+02 8.217326196129694227e-02
5.283949999999999818e+02 8.359985883339030033e-02
5.293949999999999818e+02 8.243241753395662286e-02
5.303949999999999818e+02 8.285135064412792183e-02
5.313949999999999818e+02 8.331970721743703345e-02
5.323949999999999818e+02 8.242544972292994987e-02
5.333949999999999818e+02 8.345863420672579303e-02
5.343949999999999818e+02 8.296928581053394924e-02
5.353949999999999818e+02 8.240851714204033840e-02
5.363949999999999818e+02 8.341466229248750697e-02
5.373949999999999818e+02 8.258689123978193991e-02
5.383949999999999818e+02 8.282755140104886005e-02
5.393949999999999818e+02 8.313127823836469199e-02
5.403949999999999818e+02 8.229973558383910093e-02
5.413949999999999818e+02 8.348182861462530302e-02
5.423949999999999818e+02 8.276473922436808350e-02
5.433949999999999818e+02 8.220686936813638435e-02
5.443949999999999818e+02 8.374789617000315267e-02
5.453949999999999818e+02 8.255834635391726128e-02
5.463949999999999818e+02 8.268215243840741635e-02
5.473949999999999818e+02 8.358549018965036326e-02
5.483949999999999818e+02 8.260389778888571621e-02
5.493949999999999818e+02 8.339658729182890251e-02
5.503949999999999818e+02 8.321512485656520908e-02
5.513949999999999818e+02 8.253615705301577121e-02
5.523949999999999818e+02 8.360511081910247666e-02
5.533949999999999818e+02 8.285571462521203190e-02
5.543949999999999818e+02 8.281833402983200532e-02
5.553949999999999818e+02 8.348409368991435708e-02
5.563949999999999818e+02 8.254073173729566115e-02
5.573949999999999818e+02 8.332286586531373329e-02
5.583949999999999818e+02 8.290472497706322108e-02
5.593949999999999818e+02 8.226257593636641940e-02
5.603949999999999818e+02 8.382512795582042209e-02
5.613949999999999818e+02 8.260679630206030355e-02
5.623949999999999818e+02 8.251005490949898935e-02
5.633949999999999818e+02 8.375108250534764320e-02
5.643949999999999818e+02 8.268618053240499310e-02
5.653949999999999818e+02 8.318910886761941847e-02
5.663949999999999818e+02 8.333615418213582982e-02
5.673949999999999818e+02 8.264860867405832145e-02
5.683949999999999818e+02 8.363482555839053811e-02
5.693949999999999818e+02 8.308065510786577512e-02
5.703949999999999818e+02 8.280054570259208491e-02
5.713949999999999818e+02 8.367747850002182908e-02
5.723949999999999818e+02 8.269089123496194127e-02
5.733949999999999818e+02 8.323558135601542840e-02
5.743949999999999818e+02 8.323250561871303743e-02
5.753949999999999818e+02 8.235140146144617757e-02
5.763949999999999818e+02 8.380658655039172067e-02
5.773949999999999818e+02 8.286163779235580784e-02
5.783949999999999818e+02 8.248881453102775707e-02
5.793949999999999818e+02 8.385786249149081162e-02
5.803949999999999818e+02 8.274409262374053664e-02
5.813949999999999818e+02 8.312907885537694497e-02
5.823949999999999818e+02 8.358298219382900851e-02
5.833949999999999818e+02 8.269338980240355241e-02
5.843949999999999818e+02 8.364229410165804901e-02
5.853949999999999818e+02 8.328863892624745191e-02
5.863949999999999818e+02 8.273379535927452566e-02
5.873949999999999818e+02 8.381708132073524553e-02
5.883949999999999818e+02 8.291406803637221823e-02
5.893959999999999582e+02 8.303594454533853864e-02
5.903949999999999818e+02 8.339907535854967913e-02
5.913949999999999818e+02 8.251013508013090025e-02
5.923949999999999818e+02 8.372450723481827950e-02
5.933949999999999818e+02 8.309451856353052002e-02
5.943949999999999818e+02 8.257444008844636030e-02
5.953949999999999818e+02 8.407566432769791875e-02
5.963949999999999818e+02 8.282813491482403367e-02
5.973949999999999818e+02 8.290739243884841236e-02
5.983949999999999818e+02 8.380741251265130809e-02
5.993949999999999818e+02 8.278538589720624286e-02
6.003949999999999818e+02 8.374699216810761737e-02
6.013949999999999818e+02 8.366686557448194117e-02
6.023949999999999818e+02 8.283199045061176435e-02
6.033949999999999818e+02 8.395512469281138368e-02
6.043949999999999818e+02 8.324078542804309866e-02
6.053949999999999818e+02 8.297434534960324015e-02
6.063949999999999818e+02 8.359440457048653017e-02
6.073949999999999818e+02 8.269848629039473764e-02
6.083949999999999818e+02 8.360969577985731538e-02
6.093949999999999818e+02 8.329159737049868228e-02
6.103949999999999818e+02 8.253105442500101308e-02
6.113949999999999818e+02 8.409915307428328379e-02
6.123949999999999818e+02 8.297960282476811444e-02
6.133949999999999818e+02 8.273483332652754874e-02
6.143949999999999818e+02 8.394406128179265902e-02
6.153949999999999818e+02 8.282860525899370108e-02
6.163949999999999818e+02 8.346795216504750148e-02
6.173949999999999818e+02 8.375546901030714309e-02
6.183949999999999818e+02 8.295498941329143561e-02
6.193949999999999818e+02 8.400316005860869462e-02
6.203949999999999818e+02 8.335193574508130421e-02
6.213949999999999818e+02 8.294701578934403352e-02
6.223949999999999818e+02 8.380459628519415505e-02
6.233949999999999818e+02 8.292282969642715551e-02
6.243949999999999818e+02 8.346054586903631223e-02
6.253949999999999818e+02 8.352966297733015189e-02
6.263949999999999818e+02 8.265654960828357212e-02
6.273949999999999818e+02 8.404914363058983706e-02
6.283949999999999818e+02 8.318346383536188993e-02
6.293949999999999818e+02 8.276525533361106524e-02
6.303949999999999818e+02 8.417493459696925862e-02
6.313949999999999818e+02 8.288662623157780351e-02
6.323949999999999818e+02 8.325150881123798141e-02
6.333949999999999818e+02 8.386595290608409026e-02
6.343949999999999818e+02 8.299695751504766739e-02
6.353949999999999818e+02 8.410933505940693111e-02
6.363949999999999818e+02 8.358989110334909267e-02
6.373949999999999818e+02 8.285547568432356791e-02
6.383949999999999818e+02 8.396405243998453227e-02
6.393949999999999818e+02 8.318802941475854362e-02
6.403949999999999818e+02 8.329238261559396284e-02
6.413949999999999818e+02 8.363144558015392360e-02
6.423949999999999818e+02 8.276113972002312191e-02
6.433949999999999818e+02 8.391578105740080118e-02
6.443949999999999818e+02 8.322194913532275640e-02
6.453949999999999818e+02 8.260433879683801162e-02
6.463949999999999818e+02 8.420793312635949102e-02
6.473949999999999818e+02 8.302605109070679279e-02
6.483949999999999818e+02 8.305860857502157801e-02
6.493949999999999818e+02 8.396727461748819399e-02
6.503949999999999818e+02 8.292416525183926579e-02
6.513949999999999818e+02 8.365767578983175634e-02
6.523949999999999818e+02 8.360750188739221600e-02
6.533949999999999818e+02 8.293893704917847109e-02
6.543949999999999818e+02 8.398421135129742476e-02
6.553949999999999818e+02 8.327606250946183175e-02
6.563949999999999818e+02 8.309066578215965060e-02
6.573949999999999818e+02 8.374614952992774641e-02
6.583949999999999818e+02 8.274720894285395034e-02
6.593949999999999818e+02 8.358985407330804529e-02
6.603949999999999818e+02 8.325559835777666950e-02
6.613949999999999818e+02 8.245493512678779557e-02
6.623949999999999818e+02 8.413842596745675639e-02
6.633949999999999818e+02 8.304951471804319918e-02
6.643949999999999818e+02 8.289193604277014793e-02
6.653949999999999818e+02 8.412778652765560972e-02
6.663949999999999818e+02 8.290168520361286542e-02
6.673949999999999818e+02 8.338230868633941806e-02
6.683949999999999818e+02 8.360075472368760918e-02
6.693949999999999818e+02 8.287415324893812607e-02
6.703949999999999818e+02 8.396895139414679854e-02
6.713949999999999818e+02 8.332645986492140389e-02
6.723949999999999818e+02 8.294257692595644049e-02
6.733949999999999818e+02 8.378108441084651525e-02
6.743949999999999818e+02 8.282569792412311505e-02
6.753949999999999818e+02 8.344276189737193095e-02
6.763949999999999818e+02 8.336986990584344115e-02
6.773949999999999818e+02 8.248032029788426867e-02
6.783949999999999818e+02 8.400749199663526401e-02
6.793949999999999818e+02 8.312541296138015179e-02
6.803949999999999818e+02 8.276978580848580458e-02
6.813949999999999818e+02 8.410940400800755168e-02
6.823949999999999818e+02 8.291186556615909309e-02
6.833949999999999818e+02 8.325847532110147720e-02
6.843949999999999818e+02 8.375699396765545757e-02
6.853949999999999818e+02 8.292964454731571733e-02
6.863949999999999818e+02 8.389731586466850355e-02
6.873949999999999818e+02 8.341764985206560901e-02
6.883949999999999818e+02 8.287753291609634143e-02
6.893949999999999818e+02 8.386622049071212892e-02
6.903949999999999818e+02 8.297395430934181859e-02
6.913949999999999818e+02 8.323137522921503217e-02
6.923949999999999818e+02 8.348819627353429307e-02
6.933949999999999818e+02 8.267574385314407914e-02
6.943949999999999818e+02 8.391796365401536784e-02
6.953949999999999818e+02 8.310015174506828195e-02
6.963949999999999818e+02 8.255368469471748016e-02
6.973949999999999818e+02 8.407816533589480834e-02
6.983949999999999818e+02 8.289105296994941918e-02
6.993949999999999818e+02 8.302202470808428547e-02
7.003949999999999818e+02 8.389237569952337492e-02
7.013949999999999818e+02 8.303700157853645403e-02
7.023949999999999818e+02 8.390699827011591228e-02
7.033949999999999818e+02 8.367815641801733262e-02
7.043949999999999818e+02 8.306020642838889134e-02
7.053949999999999818e+02 8.406449349235686763e-02
7.063949999999999818e+02 8.318617429609921621e-02
7.073949999999999818e+02 8.322354155344388604e-02
7.083949999999999818e+02 8.367822009946759843e-02
7.093949999999999818e+02 8.274186849698346446e-02
7.103949999999999818e+02 8.385524489066722986e-02
7.113949999999999818e+02 8.341541901878972431e-02
7.123949999999999818e+02 8.261743630030304875e-02
7.133949999999999818e+02 8.420025564782740446e-02
7.143949999999999818e+02 8.306898336011328543e-02
7.153949999999999818e+02 8.285991884323026802e-02
7.163949999999999818e+02 8.402923607559817376e-02
7.173949999999999818e+02 8.307681016016613129e-02
7.183949999999999818e+02 8.375700457097512430e-02
7.193949999999999818e+02 8.374984370667958034e-02
7.203949999999999818e+02 8.285582242520628249e-02
7.213949999999999818e+02 8.392390645430500284e-02
7.223949999999999818e+02 8.335221207207060834e-02
7.233949999999999818e+02 8.301468453090102284e-02
7.243949999999999818e+02 8.389814880103271810e-02
7.253949999999999818e+02 8.303316122562372226e-02
7.263949999999999818e+02 8.358244127589495309e-02
7.273949999999999818e+02 8.347752856148674128e-02
7.283949999999999818e+02 8.270427983940444039e-02
7.293949999999999818e+02 8.409222120729985261e-02
7.303949999999999818e+02 8.307109462288610191e-02
7.313949999999999818e+02 8.281786102062975441e-02
7.323949999999999818e+02 8.416399412947762892e-02
7.333949999999999818e+02 8.296412382802509367e-02
7.343949999999999818e+02 8.341129001519202724e-02
7.353949999999999818e+02 8.380003815025752201e-02
7.363949999999999818e+02 8.298229294254685917e-02
7.373949999999999818e+02 8.399231229132483878e-02
7.383949999999999818e+02 8.341236108722535625e-02
7.393949999999999818e+02 8.290844874363355321e-02
7.403949999999999818e+02 8.396284626851817368e-02
7.413949999999999818e+02 8.304100436239868210e-02
7.423949999999999818e+02 8.333306002864232509e-02
7.433949999999999818e+02 8.358015104368891890e-02
